Fp1-AV,F7-AV,T3-AV,T5-AV,F3-AV,C3-AV,P3-AV,O1-AV,Fp2-AV,F8-AV,T4-AV,T6-AV,F4-AV,C4-AV,P4-AV,O2-AV,Fz-AV,Cz-AV,Pz-AV,A1-AV,A2-AV
-13.94,-28.49,-49.57,-55.95,-62.02,-11.3,27.24,-37.77,261.24,58.9,16.24,-0.73,-4.44,0.57,-1.83,-68.47,-13.68,-6.98,-9.82,-6.86,7.83
-14.23,-27.51,-48.93,-60.0,-62.22,-10.67,26.8,-33.15,257.67,57.26,13.06,4.04,-2.55,0.1,-2.98,-64.94,-13.57,-8.65,-9.96,-5.5,6.04
-14.81,-26.4,-49.24,-60.36,-61.55,-9.73,26.9,-27.82,256.71,56.43,9.7,6.24,-1.37,-0.42,-4.16,-61.92,-12.72,-14.68,-9.68,-6.37,5.26
-14.35,-25.49,-50.69,-58.64,-60.16,-8.48,27.02,-28.28,257.2,57.1,8.09,5.32,-0.41,-0.46,-5.28,-60.6,-10.76,-19.73,-9.5,-7.59,5.64
-12.91,-24.98,-52.58,-57.66,-59.42,-7.45,26.73,-33.8,257.55,58.32,10.89,3.17,1.27,0.26,-6.18,-60.8,-8.48,-21.53,-9.61,-8.94,5.93
-10.7,-24.06,-52.37,-56.39,-58.73,-6.5,26.63,-40.43,258.29,59.06,13.06,-1.39,3.85,0.83,-6.96,-63.63,-6.05,-21.55,-9.52,-10.47,6.77
-9.46,-23.64,-50.94,-54.06,-58.79,-5.82,27.17,-44.38,260.3,59.66,10.27,-6.41,5.8,0.15,-7.94,-66.83,-4.01,-19.11,-9.47,-11.61,8.97
-9.79,-23.62,-50.55,-50.83,-59.92,-6.38,28.17,-43.77,261.91,59.82,6.3,-9.04,5.41,-1.83,-9.39,-66.95,-3.51,-14.14,-10.11,-11.45,9.63
-11.57,-25.21,-50.02,-47.28,-61.28,-7.98,29.38,-40.46,261.8,58.93,3.96,-8.37,2.6,-4.34,-10.63,-61.06,-4.37,-12.59,-10.29,-9.85,8.76
-13.01,-27.2,-50.14,-44.13,-61.92,-9.86,30.75,-37.57,259.84,56.58,2.45,-5.31,-0.41,-7.17,-10.87,-53.21,-6.12,-13.79,-9.95,-7.29,8.51
-13.7,-27.77,-50.78,-40.54,-61.3,-11.13,32.77,-34.28,255.62,54.09,1.38,-1.65,-2.87,-9.81,-10.56,-51.28,-8.33,-15.62,-9.32,-2.91,8.25
-14.84,-27.85,-50.87,-39.41,-60.58,-12.28,34.42,-29.6,251.25,51.6,2.3,2.98,-5.03,-12.0,-9.24,-50.46,-10.85,-19.91,-8.5,1.69,7.32
-16.77,-29.03,-47.47,-39.45,-61.18,-12.77,36.39,-19.83,248.56,48.43,4.3,6.02,-6.53,-13.92,-6.94,-49.54,-13.33,-28.18,-7.06,2.81,5.7
-18.5,-29.01,-41.32,-39.43,-62.44,-12.92,37.77,-14.87,248.75,46.18,6.88,6.37,-7.46,-14.88,-4.14,-52.7,-15.23,-34.76,-5.68,2.26,5.18
-19.97,-28.74,-38.71,-40.27,-64.07,-12.55,38.27,-18.58,251.0,45.48,8.9,6.51,-6.88,-14.22,-0.57,-57.28,-15.94,-36.42,-4.18,1.16,6.94
-22.06,-28.59,-39.99,-40.11,-65.81,-11.96,39.48,-23.13,251.69,44.99,10.77,6.08,-6.63,-12.4,3.54,-60.79,-15.84,-35.37,-1.99,-1.15,9.22
-24.67,-28.86,-43.65,-39.57,-67.27,-11.22,41.07,-28.22,248.61,43.71,12.34,6.66,-6.74,-9.48,7.76,-61.51,-15.55,-30.85,0.45,-4.28,11.4
-27.65,-30.46,-49.94,-39.32,-69.36,-10.17,42.57,-29.57,242.79,41.63,14.75,8.67,-6.01,-6.21,11.2,-61.43,-16.17,-22.4,2.45,-7.24,12.04
-30.61,-33.33,-55.8,-37.74,-71.29,-9.55,44.18,-22.63,236.5,39.91,16.92,10.79,-6.79,-3.99,13.1,-59.32,-18.02,-17.03,4.46,-9.5,9.94
-32.03,-34.59,-59.66,-34.69,-71.96,-9.26,45.78,-16.57,231.69,39.03,16.92,13.25,-9.02,-2.88,13.88,-59.16,-20.03,-14.33,6.26,-9.37,7.02
-32.69,-35.5,-59.69,-33.54,-72.1,-8.28,46.61,-18.23,228.76,38.65,15.44,17.31,-11.69,-2.54,14.19,-58.7,-21.97,-12.23,7.71,-6.76,5.63
-33.12,-36.42,-57.91,-32.91,-72.94,-7.42,47.49,-20.37,226.3,38.03,13.85,22.17,-15.36,-3.06,14.67,-55.03,-23.83,-13.17,9.21,-3.56,3.75
-32.11,-36.83,-54.48,-31.9,-72.95,-6.02,48.78,-20.35,224.39,38.06,12.77,23.84,-18.38,-3.75,15.33,-53.87,-24.73,-18.48,11.03,-2.16,2.07
-31.58,-38.38,-52.26,-31.83,-72.58,-4.36,50.3,-15.51,221.61,37.48,12.57,22.27,-20.34,-4.14,16.64,-53.27,-25.45,-22.91,12.86,-2.72,1.67
-31.48,-38.69,-51.44,-33.65,-72.86,-3.93,51.0,-8.53,218.91,36.21,12.48,19.11,-21.15,-4.25,18.28,-51.9,-26.17,-24.37,13.94,-3.2,1.51
-30.72,-38.2,-49.96,-36.41,-72.49,-3.28,50.94,-6.35,217.93,35.06,13.03,14.59,-21.04,-3.56,19.95,-53.24,-25.71,-23.9,14.52,-3.61,2.02
-30.19,-38.12,-48.17,-38.77,-72.04,-2.89,49.93,-5.76,218.22,33.25,13.31,10.21,-20.52,-2.67,21.09,-52.44,-24.9,-20.97,14.33,-4.94,1.54
-30.37,-38.04,-47.68,-40.98,-72.19,-3.75,48.06,-6.1,218.41,31.23,13.51,9.45,-19.13,-1.74,21.49,-48.97,-24.82,-15.0,13.04,-6.5,-0.45
-30.77,-36.86,-46.75,-41.7,-72.61,-4.08,46.52,-12.14,218.23,30.3,15.4,10.88,-16.89,-0.11,21.12,-49.66,-24.36,-11.13,12.11,-6.82,-1.22
-31.8,-35.53,-46.83,-40.84,-73.54,-3.64,45.91,-16.54,216.53,28.71,18.42,12.77,-15.32,1.89,20.35,-53.16,-24.01,-9.28,11.72,-5.21,-1.01
-33.62,-33.81,-48.7,-39.12,-74.98,-3.06,46.01,-14.55,213.53,26.35,20.03,15.34,-15.7,3.35,19.01,-55.08,-24.19,-8.43,11.58,-2.64,-1.43
-36.07,-32.86,-48.43,-36.61,-76.48,-2.19,46.49,-11.07,210.3,25.23,19.76,17.66,-17.01,3.66,17.29,-52.44,-24.35,-10.45,11.98,-0.74,-3.78
-37.74,-33.5,-45.76,-34.25,-76.5,-0.28,47.03,-14.09,208.4,26.45,18.68,18.93,-17.19,3.84,16.19,-50.16,-23.1,-16.05,13.35,0.83,-5.2
-37.83,-34.44,-45.31,-32.82,-75.43,1.97,47.72,-17.47,206.66,28.36,17.01,17.5,-16.56,4.31,15.43,-48.57,-21.17,-19.8,15.08,1.21,-5.99
-37.65,-36.13,-46.27,-32.58,-74.2,4.15,48.5,-16.79,203.52,29.41,15.39,14.5,-16.44,4.76,14.67,-46.2,-19.82,-19.41,16.39,0.3,-6.24
-37.52,-39.03,-47.64,-32.63,-72.11,6.39,49.05,-17.36,200.1,30.64,16.43,9.85,-15.94,5.86,14.28,-47.68,-18.26,-17.06,17.47,-0.81,-4.26
-37.05,-41.56,-47.53,-32.77,-70.03,8.63,48.76,-21.87,197.77,31.63,20.92,4.66,-15.05,7.57,13.79,-53.06,-16.58,-12.02,17.66,-2.25,-1.97
-37.01,-41.34,-49.07,-32.72,-68.95,9.55,47.07,-26.99,196.92,32.24,23.82,1.88,-15.12,8.57,12.85,-56.39,-15.99,-3.9,16.34,-1.75,-0.35
-37.79,-40.47,-49.96,-32.03,-67.86,9.77,44.68,-29.23,197.72,33.31,25.59,1.49,-16.64,8.55,11.51,-57.65,-16.06,1.59,14.27,-1.33,0.22
-39.78,-40.64,-49.91,-30.98,-66.53,9.8,42.38,-27.99,199.56,34.84,26.9,2.21,-18.27,8.24,9.71,-58.85,-16.1,4.51,11.7,-0.7,-0.34
-41.43,-40.1,-51.95,-29.94,-65.76,9.52,40.61,-21.26,200.35,35.33,26.52,3.99,-18.78,7.59,7.29,-59.91,-16.24,6.28,8.72,0.08,-0.98
-42.44,-39.17,-52.4,-27.98,-65.79,9.28,39.46,-13.26,199.64,35.17,25.27,5.58,-18.12,6.56,4.54,-59.68,-16.12,5.06,5.88,0.19,-1.74
-42.04,-37.94,-49.81,-25.96,-65.71,9.53,38.35,-12.08,198.28,35.43,24.64,6.06,-17.02,6.05,2.85,-58.3,-14.85,0.27,4.29,-0.35,-1.72
-40.29,-36.41,-45.83,-26.62,-65.49,10.11,36.73,-17.35,196.29,36.02,21.92,6.23,-15.05,5.59,2.21,-52.75,-13.1,-3.25,3.5,-1.88,-0.73
-39.78,-36.71,-41.97,-28.1,-65.31,11.02,35.45,-23.05,194.54,36.72,18.86,6.04,-13.72,5.7,2.26,-49.01,-11.21,-3.33,3.27,-3.41,1.6
-38.99,-35.26,-39.62,-28.82,-64.36,12.23,35.09,-28.03,194.0,37.66,19.51,1.98,-12.02,6.45,2.15,-55.85,-8.96,-1.72,3.26,-4.02,5.2
-36.97,-32.75,-38.4,-31.67,-62.87,13.98,35.1,-31.14,192.91,37.63,21.0,-2.8,-9.93,7.23,2.1,-63.82,-7.38,2.71,3.14,-5.44,7.29
-35.65,-30.64,-34.68,-35.25,-61.98,15.13,34.98,-30.83,190.25,36.36,18.82,-5.93,-8.35,7.42,1.51,-69.3,-7.24,10.01,2.33,-5.26,8.25
-35.72,-29.2,-30.32,-36.53,-62.78,14.95,34.56,-26.63,187.14,34.75,15.73,-6.59,-8.03,6.51,0.45,-68.79,-8.46,13.22,1.51,-3.89,8.09
-34.33,-27.41,-28.62,-35.84,-63.48,13.88,33.69,-22.94,185.04,34.2,13.89,-5.5,-8.83,5.14,-1.04,-67.34,-10.19,13.07,0.56,-0.25,6.42
-30.96,-24.99,-28.0,-34.49,-62.71,12.61,31.87,-25.65,184.94,34.72,13.84,-2.93,-10.06,3.67,-3.08,-67.94,-11.76,11.53,-1.11,5.49,5.15
-28.85,-22.8,-27.46,-32.26,-62.34,11.6,29.96,-28.21,186.16,34.77,13.5,0.02,-11.51,2.06,-5.3,-68.75,-13.21,7.54,-2.46,11.69,6.05
-27.76,-21.27,-27.08,-28.94,-62.58,10.94,29.13,-24.79,188.09,34.79,12.76,0.17,-12.43,0.95,-7.11,-69.42,-14.08,0.31,-2.83,14.1,7.14
-27.07,-21.79,-27.22,-24.89,-62.55,10.69,29.49,-19.4,189.6,35.07,11.85,-1.48,-13.24,0.87,-8.18,-69.67,-14.42,-4.6,-2.92,12.02,7.76
-26.65,-23.98,-26.89,-23.25,-61.96,10.69,29.73,-19.05,189.66,35.81,12.89,-2.75,-13.54,1.93,-8.45,-67.5,-14.11,-4.75,-3.24,7.07,8.28
-26.59,-24.59,-27.48,-22.83,-61.42,9.91,29.78,-21.04,189.19,37.61,14.16,-4.67,-12.74,3.83,-8.61,-66.63,-12.98,-2.67,-3.76,1.91,9.51
-26.46,-24.11,-27.96,-22.76,-60.78,8.97,29.52,-26.99,189.51,40.28,14.45,-7.17,-11.17,6.23,-9.24,-69.48,-10.85,2.16,-5.07,-0.97,11.68
-26.08,-22.95,-29.96,-23.46,-60.88,8.12,29.03,-34.38,189.8,41.53,15.35,-7.64,-10.05,8.73,-10.27,-72.85,-9.01,10.04,-7.27,-1.11,13.1
-26.22,-22.83,-34.29,-24.44,-62.05,7.69,28.65,-37.75,189.06,42.48,17.15,-6.75,-8.98,10.77,-11.07,-74.02,-7.48,15.11,-8.99,0.82,12.97
-27.7,-24.57,-39.91,-25.79,-64.37,7.65,28.79,-33.68,186.94,42.94,19.58,-5.25,-8.17,12.22,-11.3,-73.4,-6.66,17.59,-9.95,3.12,11.78
-29.54,-26.85,-45.23,-27.73,-66.34,7.98,28.85,-26.05,184.52,42.46,23.7,-2.94,-7.4,12.92,-11.73,-72.43,-6.84,19.03,-10.67,4.59,9.56
-31.37,-28.87,-48.54,-30.18,-67.15,8.85,28.73,-22.93,182.97,41.44,28.57,1.02,-6.26,13.07,-11.7,-69.54,-7.13,17.94,-10.78,5.49,6.09
-32.6,-29.75,-48.0,-31.41,-66.12,10.68,28.95,-25.07,183.51,41.54,29.07,3.17,-5.89,12.83,-11.09,-67.88,-6.71,13.33,-9.87,4.95,6.07
-32.61,-28.82,-45.62,-31.68,-63.87,12.8,29.66,-27.54,184.62,42.56,25.78,1.62,-7.35,12.5,-10.68,-68.09,-5.84,9.91,-8.94,3.55,7.64
-32.16,-27.84,-42.56,-31.09,-61.6,14.63,30.9,-27.24,185.58,43.87,20.55,-1.84,-9.57,11.79,-10.79,-69.19,-5.09,9.43,-8.47,1.55,8.73
-31.84,-28.49,-36.17,-30.04,-60.07,15.87,32.77,-23.95,186.35,43.78,15.11,-6.34,-11.99,11.1,-11.31,-68.41,-4.68,9.42,-8.31,-1.7,8.64
-31.35,-30.58,-27.99,-29.57,-58.53,16.85,34.22,-23.16,186.9,42.58,11.4,-10.14,-14.28,11.14,-11.47,-67.73,-4.5,11.76,-8.62,-4.86,7.75
-31.27,-31.98,-27.64,-29.85,-58.11,16.09,34.43,-21.45,185.68,40.49,10.63,-10.12,-16.63,12.11,-10.81,-65.07,-5.6,16.9,-9.33,-5.24,6.68
-31.25,-30.86,-31.37,-28.72,-58.21,14.16,33.91,-21.82,182.49,38.07,11.04,-7.36,-17.98,13.93,-9.6,-63.65,-6.43,19.49,-9.63,-3.01,6.68
-31.77,-29.06,-32.78,-26.83,-58.26,12.1,32.86,-24.04,177.93,35.94,11.5,-4.08,-18.59,15.96,-8.35,-64.94,-6.82,19.94,-9.69,0.23,8.74
-32.71,-27.63,-31.0,-26.26,-58.72,10.33,31.61,-23.56,171.78,33.24,12.23,-0.27,-19.77,17.56,-7.3,-64.24,-7.57,19.55,-9.9,2.41,10.22
-34.18,-27.21,-28.98,-26.71,-60.2,9.5,30.91,-17.49,165.23,29.88,14.68,3.04,-20.66,18.63,-6.32,-62.31,-8.45,17.39,-9.63,2.37,10.47
-35.42,-28.45,-31.42,-26.52,-61.01,9.82,31.22,-10.16,160.96,28.45,14.2,4.87,-21.31,19.18,-4.95,-59.11,-8.24,14.79,-8.05,0.72,10.38
-36.87,-31.69,-36.63,-25.94,-60.19,10.82,32.49,-1.75,157.82,26.27,12.75,5.35,-21.58,19.57,-3.4,-55.78,-7.59,15.41,-6.04,-2.31,9.12
-39.04,-35.46,-42.58,-25.97,-58.19,12.29,33.86,0.23,157.01,24.68,11.82,5.62,-19.75,20.2,-1.87,-54.35,-6.29,19.04,-4.37,-5.28,8.23
-40.76,-39.78,-48.37,-25.16,-55.67,13.68,34.76,-1.97,158.44,25.46,11.5,4.7,-17.03,20.62,-0.45,-55.47,-4.32,22.81,-3.06,-8.19,8.14
-41.12,-43.81,-54.01,-25.04,-53.79,13.56,34.87,-1.6,160.22,26.34,11.53,4.02,-14.46,20.4,0.8,-56.32,-2.55,27.11,-2.52,-12.4,8.68
-40.67,-44.89,-58.43,-25.65,-53.85,12.41,34.29,0.46,162.14,26.12,11.64,3.8,-12.33,19.33,1.23,-57.73,-1.57,33.14,-3.24,-14.45,8.08
-41.02,-44.59,-60.49,-26.09,-54.75,11.46,33.12,-1.54,164.41,26.22,13.47,4.83,-11.02,17.58,1.12,-56.41,-0.82,36.15,-4.01,-14.29,6.63
-41.48,-45.23,-60.3,-26.06,-55.74,11.51,32.52,-1.56,167.76,26.19,15.85,6.35,-10.92,15.01,0.6,-55.48,-0.12,36.17,-4.7,-14.55,4.31
-40.97,-45.71,-58.68,-26.5,-56.97,11.75,32.29,1.16,171.99,27.83,13.2,7.73,-11.57,11.9,-0.39,-55.56,0.47,34.82,-5.37,-13.67,2.58
-40.4,-45.16,-59.48,-28.01,-58.76,11.19,31.91,4.03,176.23,31.14,9.81,9.38,-12.25,9.51,-0.8,-54.66,1.27,30.22,-5.17,-12.22,2.61
-41.46,-46.15,-59.1,-28.89,-60.16,11.13,32.55,7.2,179.34,34.92,8.45,8.84,-12.92,8.33,-0.13,-53.78,2.12,21.97,-3.4,-11.64,3.02
-42.58,-47.28,-56.34,-30.6,-59.7,12.12,33.48,2.25,180.62,37.97,9.56,6.8,-13.33,8.55,1.4,-53.9,2.78,15.59,-0.88,-10.36,3.91
-44.97,-49.94,-53.38,-31.61,-58.52,13.74,35.1,-6.31,179.82,38.58,12.29,5.25,-13.15,10.01,3.73,-54.07,2.85,13.43,2.12,-9.82,4.95
-48.96,-55.95,-49.13,-30.82,-56.02,15.88,37.84,-11.72,178.33,35.21,15.66,4.06,-13.81,11.82,6.37,-51.96,2.7,13.0,5.33,-11.72,4.11
-50.73,-59.0,-46.4,-28.5,-53.14,16.91,40.33,-16.0,177.36,29.6,18.83,3.35,-15.75,13.23,8.36,-50.54,2.2,14.87,7.54,-13.83,1.51
-47.73,-55.67,-48.57,-27.46,-51.64,15.87,41.09,-18.29,176.83,24.03,21.2,3.97,-18.06,13.57,8.84,-50.71,1.19,19.11,7.79,-14.94,-0.34
-41.42,-49.84,-51.76,-28.12,-50.38,14.85,40.45,-19.55,175.63,21.15,21.32,5.85,-19.82,12.89,8.31,-51.46,0.36,20.67,7.51,-15.83,-0.8
-33.55,-42.69,-54.01,-30.73,-49.09,13.95,38.67,-19.41,174.96,19.4,18.81,8.41,-20.74,11.29,7.21,-51.97,-0.13,19.6,6.76,-15.75,-0.97
-25.26,-33.58,-54.87,-35.56,-48.23,12.69,35.94,-16.28,176.44,18.2,16.22,10.3,-21.4,8.23,5.04,-52.89,-0.93,17.04,4.65,-14.25,-1.39
-18.83,-25.64,-52.89,-40.95,-47.79,11.66,33.26,-11.08,180.62,18.24,15.1,10.58,-21.26,4.3,2.12,-52.8,-1.62,11.39,2.18,-13.59,-2.83
-14.17,-20.92,-50.33,-44.65,-47.08,11.57,31.69,-6.78,185.94,19.88,12.55,9.73,-20.0,0.87,-0.02,-49.83,-1.44,2.33,0.87,-15.6,-4.59
-8.86,-16.43,-48.43,-46.51,-46.11,11.9,30.64,-6.92,191.96,22.6,9.61,6.88,-18.28,-1.37,-1.52,-48.45,-0.78,-4.64,-0.08,-19.15,-6.12
-1.86,-10.44,-49.49,-47.69,-45.55,10.99,29.06,-8.48,199.03,23.97,7.5,3.17,-16.85,-2.97,-2.89,-46.93,-0.25,-8.11,-1.53,-22.39,-8.49
6.24,-4.9,-52.93,-48.57,-44.2,9.68,27.16,-10.4,208.46,23.36,5.92,-1.5,-14.94,-4.07,-4.34,-47.16,1.16,-9.67,-3.03,-25.98,-10.54
14.13,-1.22,-52.99,-49.88,-42.04,8.14,24.88,-13.32,219.26,20.46,3.59,-6.32,-13.23,-5.28,-6.06,-50.08,2.66,-7.73,-4.85,-27.99,-12.41
20.4,1.25,-49.22,-51.8,-40.05,5.66,22.03,-15.97,228.7,17.29,0.63,-9.36,-11.88,-6.63,-8.33,-54.55,3.84,-2.08,-7.46,-27.1,-15.52
26.62,4.28,-47.84,-52.43,-38.81,2.47,19.35,-16.7,234.8,14.36,-2.18,-10.31,-11.07,-7.83,-10.39,-57.8,4.86,1.32,-9.35,-24.6,-18.75
32.38,6.13,-48.88,-51.45,-37.99,-0.47,17.07,-17.05,239.09,10.92,-2.84,-8.71,-10.49,-8.59,-11.95,-58.52,5.85,2.74,-10.56,-23.65,-22.85
38.01,8.07,-52.66,-49.85,-37.13,-3.01,14.64,-20.95,244.74,8.3,-3.38,-5.11,-9.36,-9.03,-13.55,-59.53,7.33,3.34,-11.61,-23.01,-26.08
43.85,9.8,-57.86,-48.36,-35.83,-4.57,12.33,-26.63,253.65,7.54,-5.34,-2.05,-7.1,-9.2,-15.53,-61.19,9.44,0.79,-12.72,-22.74,-28.24
49.71,9.82,-62.18,-48.13,-33.81,-5.36,10.39,-30.87,265.63,7.78,-7.3,-1.03,-3.98,-9.11,-17.27,-62.06,12.37,-6.37,-13.51,-25.29,-29.35
57.42,12.31,-67.58,-49.47,-31.93,-6.86,8.75,-30.47,278.53,8.38,-9.0,-3.63,-0.83,-9.27,-19.19,-63.8,15.03,-13.17,-14.63,-29.81,-30.58
65.76,15.58,-71.71,-50.74,-29.65,-8.1,8.09,-28.17,290.45,7.52,-11.16,-8.8,2.18,-9.43,-21.32,-66.55,17.2,-17.25,-15.81,-34.79,-33.0
73.71,19.29,-73.3,-51.71,-26.86,-8.89,8.2,-26.15,301.51,5.67,-14.07,-15.91,5.21,-10.0,-23.72,-69.88,19.2,-20.32,-17.12,-39.56,-34.9
83.2,25.28,-73.03,-53.56,-24.24,-9.83,7.51,-27.61,312.02,4.07,-17.09,-22.91,7.89,-11.37,-27.04,-74.44,20.74,-20.88,-19.53,-42.44,-36.26
93.58,29.78,-68.7,-57.51,-21.65,-10.88,5.22,-31.37,320.86,1.3,-18.45,-26.66,9.29,-13.71,-31.42,-74.74,21.26,-18.46,-23.89,-43.99,-39.34
104.1,33.5,-63.23,-61.24,-19.79,-12.55,1.87,-33.2,329.55,-2.08,-14.75,-28.99,10.08,-16.12,-36.55,-75.84,21.2,-18.4,-29.32,-43.78,-44.06
115.7,42.19,-60.06,-62.57,-19.0,-15.45,-2.02,-36.75,337.5,-4.04,-12.71,-30.48,10.44,-18.51,-41.59,-79.17,20.73,-20.03,-34.98,-40.05,-48.71
126.73,53.87,-57.42,-61.67,-18.9,-17.97,-5.31,-41.88,341.86,-6.71,-13.08,-30.15,10.4,-19.96,-45.23,-87.57,20.05,-21.56,-39.88,-33.29,-52.06
137.09,64.72,-55.71,-59.37,-18.38,-19.11,-7.17,-47.98,345.29,-10.28,-18.49,-28.78,11.03,-20.72,-47.15,-95.79,20.15,-25.0,-43.1,-26.96,-54.23
145.88,72.29,-53.45,-56.55,-17.46,-19.32,-7.84,-53.95,351.44,-13.69,-27.71,-29.12,12.19,-21.48,-47.5,-98.51,21.12,-31.43,-44.49,-24.04,-56.45
153.52,76.15,-51.57,-55.05,-16.2,-19.07,-7.92,-58.45,361.77,-17.67,-36.62,-31.89,13.32,-21.67,-47.08,-97.92,22.41,-36.01,-44.97,-25.0,-60.06
161.07,79.26,-54.53,-54.91,-14.24,-19.19,-7.91,-61.55,374.01,-22.09,-43.25,-36.31,14.41,-21.28,-46.18,-100.15,24.26,-36.74,-44.92,-26.64,-62.91
168.3,81.4,-58.42,-55.78,-10.99,-18.9,-7.25,-61.84,382.83,-27.3,-47.38,-42.68,15.61,-20.24,-44.79,-106.04,27.01,-35.03,-44.06,-29.55,-64.72
176.61,83.63,-60.06,-57.99,-6.39,-17.91,-6.38,-61.48,384.12,-33.46,-49.81,-48.89,16.45,-18.92,-43.28,-113.16,29.75,-29.78,-42.98,-33.5,-66.37
184.88,86.49,-59.84,-60.76,-2.0,-16.78,-5.96,-61.4,379.42,-39.86,-51.05,-52.73,17.02,-17.97,-42.6,-120.16,31.5,-21.56,-42.37,-35.39,-68.73
192.97,90.53,-59.39,-63.71,1.45,-15.82,-5.73,-61.82,371.28,-45.0,-51.87,-54.32,17.04,-17.54,-42.87,-125.65,33.03,-16.09,-41.67,-34.49,-70.26
